invoice_id,vendor_id,vendor_name,vendor_category,po_reference,po_amount,invoice_amount,gr_amount,deviation_pct,days_since_last_invoice,is_new_vendor,three_way_match,invoice_date,anomaly_type,label
INV-80190,V-001,Apex Supplies Ltd,industrial,PO-32751,36007.6,36251.42,36007.6,0.68,34,0,1,2024-10-27,none,0
INV-38341,V-007,SafetyFirst Ltd,safety,PO-60654,8204.71,8034.5,8204.71,-2.07,23,0,1,2025-06-15,none,0
INV-16818,V-010,ProMed Devices,medical,PO-11435,86059.62,88588.13,86059.62,2.94,34,0,1,2025-08-17,none,0
INV-20078,V-002,BioTech Equipment Ltd,medical,PO-46356,166770.32,165268.0,166770.32,-0.9,33,0,1,2024-08-10,none,0
INV-57020,V-001,Apex Supplies Ltd,industrial,PO-89083,33886.03,33427.27,33886.03,-1.35,25,0,1,2025-04-18,none,0
INV-80478,V-006,GlobalParts Co,industrial,PO-97921,50685.86,50177.72,50685.86,-1.0,24,0,1,2024-07-22,none,0
INV-59370,V-005,FastTech Solutions,IT,PO-72582,29619.41,29441.68,29619.41,-0.6,38,0,1,2024-11-19,none,0
INV-58155,V-008,TechServe Inc,IT,PO-77194,47483.77,48108.47,47483.77,1.32,23,0,1,2025-02-10,none,0
INV-1025,V-003,MedCo Supplies Inc,medical,PO-94425,11572.13,16425.4,11572.13,41.94,27,0,0,2024-07-21,overbilling,1
INV-52841,V-002,BioTech Equipment Ltd,medical,PO-84630,162285.58,164014.88,162285.58,1.07,19,0,1,2024-07-17,none,0
INV-16118,V-010,ProMed Devices,medical,PO-26617,101780.87,103709.12,101780.87,1.89,19,0,1,2026-01-30,none,0
INV-11863,V-007,SafetyFirst Ltd,safety,PO-23193,8085.19,7914.92,8085.19,-2.11,34,0,1,2026-01-01,none,0
INV-2898,V-006,GlobalParts Co,industrial,PO-88675,54087.69,53042.13,54087.69,-1.93,30,0,1,2025-08-21,none,0
INV-48486,V-002,BioTech Equipment Ltd,medical,PO-95633,189794.32,188384.13,189794.32,-0.74,30,0,1,2024-11-16,none,0
INV-26564,V-010,ProMed Devices,medical,PO-55422,89625.45,89194.82115318031,89625.45,-0.48,29,0,1,2025-06-27,none,0
INV-1182,V-NEW-004,NewVendor Corp 4,IT,PO-78586,69551.16,66718.43,65348.11,-4.07,7,1,1,2024-05-15,new_vendor_risk,1
INV-39008,V-010,ProMed Devices,medical,PO-78749,86092.44,85246.85,86092.44,-0.98,31,0,1,2024-06-29,none,0
INV-37868,V-008,TechServe Inc,IT,PO-84837,41541.83,40925.64,41541.83,-1.48,25,0,1,2026-01-03,none,0
INV-68419,V-010,ProMed Devices,medical,PO-13547,89460.98,88846.09,89460.98,-0.69,37,0,1,2024-06-03,none,0
INV-37713,V-001,Apex Supplies Ltd,industrial,PO-34603,31822.15,31746.72,31822.15,-0.24,30,0,1,2024-06-05,none,0
INV-54796,V-001,Apex Supplies Ltd,industrial,PO-48748,34040.08,34181.72,34040.08,0.42,25,0,1,2025-09-25,none,0
INV-93244,V-009,CleanCo Services,facilities,PO-57419,6542.67,6363.04,6542.67,-2.75,26,0,1,2026-01-06,none,0
INV-12609,V-009,CleanCo Services,facilities,PO-83997,6327.43,6370.31,6327.43,0.68,26,0,1,2025-12-04,none,0
INV-22682,V-001,Apex Supplies Ltd,industrial,PO-91165,34696.12,33926.16,34696.12,-2.22,30,0,1,2025-12-28,none,0
INV-71226,V-010,ProMed Devices,medical,PO-38304,90277.09,90584.06,90277.09,0.34,7,0,1,2025-09-15,duplicate,1
INV-54714,V-001,Apex Supplies Ltd,industrial,PO-97472,33163.47,32796.08,33163.47,-1.11,1,0,1,2024-09-20,duplicate,1
INV-47461,V-003,MedCo Supplies Inc,medical,PO-18182,12029.3,11784.55,0.0,-2.03,24,0,0,2025-12-29,phantom_delivery,1
INV-7327,V-004,OfficeMax,stationery,PO-28156,1983.21,1936.1,1983.21,-2.38,32,0,1,2025-01-26,none,0
INV-22116,V-008,TechServe Inc,IT,PO-33567,44760.79,45645.14,44760.79,1.98,34,0,1,2025-05-25,none,0
INV-55010,V-009,CleanCo Services,facilities,PO-50334,6241.37,6193.95,6241.37,-0.76,7,0,1,2024-10-21,duplicate,1
INV-3440,V-004,OfficeMax,stationery,PO-45279,1924.42,1903.64,1924.42,-1.08,27,0,1,2024-09-05,none,0
INV-90190,V-009,CleanCo Services,facilities,PO-73511,5928.22,6039.2,5928.22,1.87,27,0,1,2026-03-20,none,0
INV-29707,V-003,MedCo Supplies Inc,medical,PO-27196,11715.59,11453.91,11715.59,-2.23,28,0,1,2025-11-13,none,0
INV-49481,V-006,GlobalParts Co,industrial,PO-67662,54058.23,53419.62,54058.23,-1.18,7,0,1,2025-11-01,duplicate,1
INV-71981,V-004,OfficeMax,stationery,PO-55406,2080.84,1979.1767792990715,2080.84,-4.89,33,0,1,2024-06-13,none,0
INV-29509,V-003,MedCo Supplies Inc,medical,PO-85905,12305.41,11945.91,12305.41,-2.92,26,0,1,2025-11-16,none,0
INV-20681,V-NEW-020,NewVendor Corp 20,industrial,PO-58684,53745.96,56973.6,51892.39,6.01,6,1,0,2026-03-08,new_vendor_risk,1
INV-55884,V-003,MedCo Supplies Inc,medical,PO-54106,13095.92,12722.89,13095.92,-2.85,27,0,1,2024-04-08,none,0
INV-70365,V-005,FastTech Solutions,IT,PO-48997,28820.36,28337.76,28820.36,-1.67,26,0,1,2025-09-13,none,0
INV-94901,V-008,TechServe Inc,IT,PO-81159,46072.19,46238.31,46072.19,0.36,25,0,1,2024-05-14,none,0
INV-1854,V-005,FastTech Solutions,IT,PO-66782,28895.9,29305.89,28895.9,1.42,7,0,1,2025-06-04,duplicate,1
INV-35114,V-009,CleanCo Services,facilities,PO-90315,5826.11,5824.59,5826.11,-0.03,37,0,1,2024-04-28,none,0
INV-4235,V-001,Apex Supplies Ltd,industrial,PO-76782,38111.94,39857.584858047805,38111.94,4.58,22,0,1,2025-08-15,none,0
INV-58388,V-010,ProMed Devices,medical,PO-48723,89711.39,88616.22,89711.39,-1.22,26,0,1,2025-04-15,none,0
INV-89735,V-009,CleanCo Services,facilities,PO-10279,5764.37,5863.62,5764.37,1.72,34,0,1,2026-01-30,none,0
INV-3839,V-005,FastTech Solutions,IT,PO-91074,29703.61,29549.17,29703.61,-0.52,26,0,1,2025-05-13,none,0
INV-18188,V-010,ProMed Devices,medical,PO-85483,97328.93,94467.73,97328.93,-2.94,24,0,1,2024-04-23,none,0
INV-53049,V-004,OfficeMax,stationery,PO-81411,1805.9,1835.9,1805.9,1.66,20,0,1,2025-11-01,none,0
INV-79664,V-002,BioTech Equipment Ltd,medical,PO-65386,182649.46,187559.32,182649.46,2.69,33,0,1,2025-12-31,none,0
INV-66391,V-008,TechServe Inc,IT,PO-33638,40663.51,40510.66,40663.51,-0.38,34,0,1,2025-04-30,none,0
INV-81516,V-001,Apex Supplies Ltd,industrial,PO-16813,31585.32,31890.67,31585.32,0.97,34,0,1,2024-11-17,none,0
INV-31753,V-007,SafetyFirst Ltd,safety,PO-86026,8479.0,8306.6,8479.0,-2.03,34,0,1,2025-10-19,none,0
INV-4606,V-003,MedCo Supplies Inc,medical,PO-83501,11206.9,12096.966539530878,11206.9,7.94,25,0,1,2024-05-25,none,0
INV-16054,V-007,SafetyFirst Ltd,safety,PO-23725,9133.33,8715.371544667105,9133.33,-4.58,25,0,1,2025-04-18,none,0
INV-57186,V-007,SafetyFirst Ltd,safety,PO-67064,8525.18,8713.38,8525.18,2.21,32,0,1,2026-02-07,none,0
INV-1611,V-007,SafetyFirst Ltd,safety,PO-14944,8273.56,8074.74,8273.56,-2.4,32,0,1,2024-09-26,none,0
INV-78736,V-001,Apex Supplies Ltd,industrial,PO-32734,32453.75,33208.42,32453.75,2.33,29,0,1,2025-04-17,none,0
INV-24703,V-004,OfficeMax,stationery,PO-88654,1924.82,2012.8756794169421,1924.82,4.57,36,0,1,2024-08-31,none,0
INV-81677,V-001,Apex Supplies Ltd,industrial,PO-99341,33669.42,33288.44,33669.42,-1.13,7,0,1,2024-08-11,duplicate,1
INV-64034,V-009,CleanCo Services,facilities,PO-58567,6075.68,6053.61,6075.68,-0.36,5,0,1,2024-11-01,duplicate,1
INV-38649,V-003,MedCo Supplies Inc,medical,PO-41438,12628.29,12326.56,12628.29,-2.39,33,0,1,2026-03-04,none,0
INV-29683,V-003,MedCo Supplies Inc,medical,PO-39009,11169.61,11377.91,11169.61,1.86,20,0,1,2025-05-15,none,0
INV-21218,V-007,SafetyFirst Ltd,safety,PO-31266,8361.95,8241.62,8361.95,-1.44,26,0,1,2025-09-22,none,0
INV-81291,V-008,TechServe Inc,IT,PO-86507,46073.21,46232.03,46073.21,0.34,25,0,1,2024-10-12,none,0
INV-18782,V-008,TechServe Inc,IT,PO-59664,42976.98,43802.85,42976.98,1.92,32,0,1,2025-10-19,none,0
INV-21308,V-002,BioTech Equipment Ltd,medical,PO-14912,163326.88,216137.35,163326.88,32.33,28,0,0,2024-11-02,overbilling,1
INV-98880,V-003,MedCo Supplies Inc,medical,PO-43666,12867.48,13202.28,12867.48,2.6,34,0,1,2024-05-27,none,0
INV-13097,V-001,Apex Supplies Ltd,industrial,PO-93136,34590.71,35395.37,34590.71,2.33,27,0,1,2025-01-17,none,0
INV-20975,V-002,BioTech Equipment Ltd,medical,PO-84304,178116.36,175490.06,178116.36,-1.47,26,0,1,2024-06-22,none,0
INV-21431,V-001,Apex Supplies Ltd,industrial,PO-27307,34899.54,36848.1621194166,34899.54,5.58,28,0,1,2025-07-18,none,0
INV-40755,V-009,CleanCo Services,facilities,PO-75614,6232.14,6067.83,6232.14,-2.64,36,0,1,2024-08-24,none,0
INV-93294,V-010,ProMed Devices,medical,PO-45666,98067.97,102673.03769221304,98067.97,4.7,28,0,1,2025-12-14,none,0
INV-35227,V-009,CleanCo Services,facilities,PO-11118,6337.79,6205.3,6337.79,-2.09,32,0,1,2025-05-24,none,0
INV-46725,V-006,GlobalParts Co,industrial,PO-94125,56375.95,57977.95,56375.95,2.84,32,0,1,2024-10-07,none,0
INV-47118,V-002,BioTech Equipment Ltd,medical,PO-65164,160248.45,160830.53,160248.45,0.36,27,0,1,2024-07-18,none,0
INV-35638,V-002,BioTech Equipment Ltd,medical,PO-95989,179610.77,182462.81,179610.77,1.59,35,0,1,2024-08-13,none,0
INV-35412,V-004,OfficeMax,stationery,PO-62429,2155.86,2147.93,2155.86,-0.37,25,0,1,2024-05-25,none,0
INV-45553,V-001,Apex Supplies Ltd,industrial,PO-56355,33145.68,41572.03,33145.68,25.42,32,0,0,2025-01-01,overbilling,1
INV-8594,V-003,MedCo Supplies Inc,medical,PO-19994,11161.44,11457.18,11161.44,2.65,32,0,1,2025-05-12,none,0
INV-40978,V-006,GlobalParts Co,industrial,PO-71665,54058.66,55523.96,54058.66,2.71,30,0,1,2025-09-07,none,0
INV-97017,V-008,TechServe Inc,IT,PO-23014,45871.71,45673.11,45871.71,-0.43,27,0,1,2025-10-20,none,0
INV-24946,V-010,ProMed Devices,medical,PO-68727,85921.35,87285.4,85921.35,1.59,30,0,1,2026-01-02,none,0
INV-95598,V-008,TechServe Inc,IT,PO-96678,44996.71,44769.94,44996.71,-0.5,33,0,1,2025-02-23,none,0
INV-8322,V-004,OfficeMax,stationery,PO-28061,2177.67,2134.51,2177.67,-1.98,25,0,1,2025-11-26,none,0
INV-73334,V-006,GlobalParts Co,industrial,PO-35808,49383.22,50136.67,49383.22,1.53,34,0,1,2024-07-23,none,0
INV-35640,V-002,BioTech Equipment Ltd,medical,PO-56828,171942.3,173887.67,171942.3,1.13,45,0,1,2024-04-20,none,0
INV-74697,V-NEW-013,NewVendor Corp 13,IT,PO-94562,168446.46,174534.08,154916.14,3.61,10,1,1,2026-01-07,new_vendor_risk,1
INV-87328,V-010,ProMed Devices,medical,PO-97821,96375.96,98647.05,96375.96,2.36,26,0,1,2024-06-08,none,0
INV-42614,V-003,MedCo Supplies Inc,medical,PO-18888,13163.83,13515.92,13163.83,2.67,25,0,1,2024-09-02,none,0
INV-48555,V-002,BioTech Equipment Ltd,medical,PO-53714,167745.36,164467.85,167745.36,-1.95,29,0,1,2025-06-20,none,0
INV-99033,V-001,Apex Supplies Ltd,industrial,PO-60466,38385.19,38544.27,38385.19,0.41,25,0,1,2024-06-17,none,0
INV-99022,V-010,ProMed Devices,medical,PO-84878,94991.68,96182.73,94991.68,1.25,25,0,1,2024-09-17,none,0
INV-96657,V-NEW-007,NewVendor Corp 7,industrial,PO-48788,182863.96,183919.1,159793.4,0.58,4,1,1,2024-09-25,new_vendor_risk,1
INV-83799,V-004,OfficeMax,stationery,PO-49000,2005.27,1968.63,0.0,-1.83,29,0,0,2024-11-17,phantom_delivery,1
INV-48637,V-007,SafetyFirst Ltd,safety,PO-64398,8162.07,11347.92,8162.07,39.03,30,0,0,2025-11-02,overbilling,1
INV-43880,V-007,SafetyFirst Ltd,safety,PO-67636,8077.55,7990.81,8077.55,-1.07,27,0,1,2024-04-03,none,0
INV-27682,V-008,TechServe Inc,IT,PO-18014,44954.05,44560.15,44954.05,-0.88,27,0,1,2024-10-30,none,0
INV-19342,V-001,Apex Supplies Ltd,industrial,PO-92341,34546.84,35099.1,34546.84,1.6,28,0,1,2024-09-28,none,0
INV-21926,V-005,FastTech Solutions,IT,PO-65279,26913.96,26528.2,26913.96,-1.43,26,0,1,2025-06-18,none,0
INV-61129,V-007,SafetyFirst Ltd,safety,PO-77653,9228.49,9278.49,9228.49,0.54,32,0,1,2024-04-27,none,0
INV-48401,V-001,Apex Supplies Ltd,industrial,PO-52748,33735.93,32731.74,33735.93,-2.98,31,0,1,2025-05-20,none,0
INV-53162,V-003,MedCo Supplies Inc,medical,PO-91064,11184.86,11449.58,11184.86,2.37,26,0,1,2024-04-13,none,0
INV-98896,V-002,BioTech Equipment Ltd,medical,PO-49515,161273.93,160449.82,161273.93,-0.51,4,0,1,2025-04-28,duplicate,1
INV-14742,V-003,MedCo Supplies Inc,medical,PO-69546,11457.29,11524.4,11457.29,0.59,35,0,1,2026-02-11,none,0
INV-80396,V-003,MedCo Supplies Inc,medical,PO-74511,11817.49,11718.6,11817.49,-0.84,35,0,1,2025-12-13,none,0
INV-35140,V-006,GlobalParts Co,industrial,PO-37679,50545.43,50316.17,50545.43,-0.45,31,0,1,2025-07-21,none,0
INV-57573,V-009,CleanCo Services,facilities,PO-23004,5913.1,5761.66,5913.1,-2.56,28,0,1,2024-04-21,none,0
INV-77423,V-006,GlobalParts Co,industrial,PO-60826,48445.82,58716.61,48445.82,21.2,32,0,0,2026-02-03,overbilling,1
INV-94759,V-009,CleanCo Services,facilities,PO-38549,6498.52,6632.08,6498.52,2.06,24,0,1,2024-05-26,none,0
INV-92047,V-007,SafetyFirst Ltd,safety,PO-20364,9119.99,8932.0,9119.99,-2.06,22,0,1,2025-12-07,none,0
INV-62661,V-004,OfficeMax,stationery,PO-58109,1873.9,2730.32,1873.9,45.7,33,0,0,2025-03-10,overbilling,1
INV-52043,V-003,MedCo Supplies Inc,medical,PO-17024,12461.2,12579.11,12461.2,0.95,27,0,1,2026-03-19,none,0
INV-96589,V-NEW-004,NewVendor Corp 4,IT,PO-86178,188454.16,186678.39,173164.49,-0.94,16,1,1,2024-12-12,new_vendor_risk,1
INV-37622,V-NEW-008,NewVendor Corp 8,industrial,PO-59362,159251.12,157819.74,137958.71,-0.9,6,1,1,2024-06-28,new_vendor_risk,1
INV-8679,V-003,MedCo Supplies Inc,medical,PO-72620,12149.63,11988.27,12149.63,-1.33,28,0,1,2025-03-22,none,0
INV-56284,V-001,Apex Supplies Ltd,industrial,PO-96691,33693.62,32917.43,33693.62,-2.3,19,0,1,2024-05-15,none,0
INV-37837,V-001,Apex Supplies Ltd,industrial,PO-61214,35013.57,35122.34,35013.57,0.31,30,0,1,2024-05-23,none,0
INV-26101,V-006,GlobalParts Co,industrial,PO-21792,48165.76,49088.13,48165.76,1.91,28,0,1,2024-07-06,none,0
INV-53984,V-007,SafetyFirst Ltd,safety,PO-67034,8255.59,8251.15,8255.59,-0.05,39,0,1,2025-03-05,none,0
INV-67192,V-010,ProMed Devices,medical,PO-14672,90388.6,88627.67,90388.6,-1.95,40,0,1,2025-04-01,none,0
INV-20396,V-002,BioTech Equipment Ltd,medical,PO-10875,172930.44,168046.33,172930.44,-2.82,30,0,1,2024-09-01,none,0
INV-23037,V-006,GlobalParts Co,industrial,PO-20011,49773.43,50716.98,49773.43,1.9,39,0,1,2024-10-20,none,0
INV-99452,V-006,GlobalParts Co,industrial,PO-30119,48635.9,48247.35,48635.9,-0.8,22,0,1,2025-03-25,none,0
INV-87153,V-003,MedCo Supplies Inc,medical,PO-10833,12867.82,12926.156123866624,12867.82,0.45,41,0,1,2024-11-10,none,0
INV-6128,V-008,TechServe Inc,IT,PO-98671,48350.0,48738.58,48350.0,0.8,34,0,1,2024-10-20,none,0
INV-73800,V-009,CleanCo Services,facilities,PO-78162,5960.26,5957.58,5960.26,-0.04,31,0,1,2024-06-14,none,0
INV-86364,V-003,MedCo Supplies Inc,medical,PO-48795,12484.14,11867.106559668693,12484.14,-4.94,38,0,1,2025-05-24,none,0
INV-68618,V-007,SafetyFirst Ltd,safety,PO-26203,7996.25,8209.25,7996.25,2.66,45,0,1,2025-01-17,none,0
INV-86225,V-010,ProMed Devices,medical,PO-31750,96186.53,94015.18,96186.53,-2.26,19,0,1,2025-11-02,none,0
INV-62112,V-007,SafetyFirst Ltd,safety,PO-79946,9226.09,9422.426050805923,9226.09,2.13,35,0,1,2024-05-31,none,0
INV-21846,V-007,SafetyFirst Ltd,safety,PO-73426,7974.12,10038.6,7974.12,25.89,29,0,0,2025-08-20,overbilling,1
INV-73093,V-007,SafetyFirst Ltd,safety,PO-18907,8227.27,8422.53,8227.27,2.37,29,0,1,2026-02-13,none,0
INV-91321,V-NEW-019,NewVendor Corp 19,industrial,PO-65016,187297.56,194473.36,162138.67,3.83,16,1,1,2024-11-12,new_vendor_risk,1
INV-28671,V-001,Apex Supplies Ltd,industrial,PO-40688,32360.35,32993.44,32360.35,1.96,42,0,1,2025-03-23,none,0
INV-80689,V-001,Apex Supplies Ltd,industrial,PO-71347,36587.17,56329.85,36587.17,53.96,30,0,0,2024-08-02,overbilling,1
INV-79114,V-004,OfficeMax,stationery,PO-95269,2170.87,2194.79,2170.87,1.1,38,0,1,2024-12-03,none,0
INV-18206,V-003,MedCo Supplies Inc,medical,PO-79041,12134.09,12279.36,12134.09,1.2,28,0,1,2025-10-03,none,0
INV-80833,V-005,FastTech Solutions,IT,PO-81762,28998.77,29526.04,0.0,1.82,34,0,0,2024-12-21,phantom_delivery,1
INV-41119,V-005,FastTech Solutions,IT,PO-54149,26504.31,37890.25,26504.31,42.96,37,0,0,2025-09-20,overbilling,1
INV-29414,V-001,Apex Supplies Ltd,industrial,PO-45501,35196.75,35450.41,35196.75,0.72,28,0,1,2025-11-12,none,0
INV-4096,V-010,ProMed Devices,medical,PO-32311,91949.91,91508.82,91949.91,-0.48,43,0,1,2025-12-21,none,0
INV-37424,V-002,BioTech Equipment Ltd,medical,PO-49229,189500.46,194912.65,189500.46,2.86,33,0,1,2026-01-09,none,0
INV-30563,V-003,MedCo Supplies Inc,medical,PO-96403,11988.22,11939.26,11988.22,-0.41,28,0,1,2026-01-01,none,0
INV-40058,V-007,SafetyFirst Ltd,safety,PO-59664,9291.83,12664.35,9291.83,36.3,32,0,0,2025-05-05,overbilling,1
INV-78566,V-004,OfficeMax,stationery,PO-57063,1903.46,1899.81,1903.46,-0.19,25,0,1,2025-06-15,none,0
INV-11333,V-010,ProMed Devices,medical,PO-40345,94400.27,92121.65,94400.27,-2.41,29,0,1,2026-02-04,none,0
INV-19636,V-001,Apex Supplies Ltd,industrial,PO-10458,34108.27,33934.95,34108.27,-0.51,35,0,1,2025-07-06,none,0
INV-17389,V-005,FastTech Solutions,IT,PO-67464,30759.86,30589.87,30759.86,-0.55,26,0,1,2026-03-18,none,0
INV-72604,V-009,CleanCo Services,facilities,PO-90537,5649.14,5509.87,5649.14,-2.47,30,0,1,2024-08-07,none,0
INV-80937,V-007,SafetyFirst Ltd,safety,PO-87173,9125.96,8913.49,0.0,-2.33,26,0,0,2025-10-13,phantom_delivery,1
INV-21284,V-002,BioTech Equipment Ltd,medical,PO-26522,167268.67,169765.04,167268.67,1.49,36,0,1,2025-02-07,none,0
INV-46182,V-007,SafetyFirst Ltd,safety,PO-63336,8562.58,8638.97,8562.58,0.89,33,0,1,2024-06-19,none,0
INV-27330,V-004,OfficeMax,stationery,PO-37487,2055.59,2003.97,2055.59,-2.51,29,0,1,2024-06-25,none,0
INV-12939,V-001,Apex Supplies Ltd,industrial,PO-29048,32667.51,32007.354389604454,32667.51,-2.02,34,0,1,2024-11-29,none,0
INV-24153,V-007,SafetyFirst Ltd,safety,PO-87863,8211.37,7744.821474253372,8211.37,-5.68,23,0,1,2025-06-17,none,0
INV-25213,V-008,TechServe Inc,IT,PO-10630,46350.54,45913.68,46350.54,-0.94,2,0,1,2024-05-08,duplicate,1
INV-11803,V-007,SafetyFirst Ltd,safety,PO-93956,8713.06,8842.23,8713.06,1.48,25,0,1,2024-09-23,none,0
INV-38431,V-010,ProMed Devices,medical,PO-74382,99772.38,97204.28,99772.38,-2.57,20,0,1,2025-09-03,none,0
INV-41357,V-001,Apex Supplies Ltd,industrial,PO-93194,33735.41,33790.63,33735.41,0.16,28,0,1,2025-05-26,none,0
INV-22934,V-004,OfficeMax,stationery,PO-35770,1870.6,1876.99,1870.6,0.34,35,0,1,2026-03-12,none,0
INV-24614,V-005,FastTech Solutions,IT,PO-54938,26874.21,27325.72,26874.21,1.68,29,0,1,2024-06-20,none,0
INV-61260,V-NEW-009,NewVendor Corp 9,IT,PO-91943,88789.58,96797.28,78252.27,9.02,5,1,0,2024-08-15,new_vendor_risk,1
INV-50415,V-006,GlobalParts Co,industrial,PO-60023,49421.83,50770.72,49421.83,2.73,30,0,1,2024-05-26,none,0
INV-9081,V-001,Apex Supplies Ltd,industrial,PO-94847,36176.67,36402.42,36176.67,0.62,31,0,1,2026-01-16,none,0
INV-87348,V-NEW-011,NewVendor Corp 11,IT,PO-19921,220567.23,235218.38,198456.73,6.64,13,1,0,2025-11-29,new_vendor_risk,1
INV-70901,V-007,SafetyFirst Ltd,safety,PO-83524,7952.91,7950.6,7952.91,-0.03,27,0,1,2025-12-11,none,0
INV-54934,V-NEW-012,NewVendor Corp 12,IT,PO-55740,195851.04,215132.87,189965.72,9.85,10,1,0,2024-08-08,new_vendor_risk,1
INV-70963,V-007,SafetyFirst Ltd,safety,PO-46929,7746.2,7774.21,7746.2,0.36,34,0,1,2024-03-27,none,0
INV-58480,V-004,OfficeMax,stationery,PO-81641,2155.94,2224.6873587960667,2155.94,3.19,27,0,1,2026-03-12,none,0
INV-34925,V-009,CleanCo Services,facilities,PO-49768,5749.82,5658.19,5749.82,-1.59,30,0,1,2025-08-13,none,0
INV-53948,V-006,GlobalParts Co,industrial,PO-31363,55249.28,54859.38,55249.28,-0.71,3,0,1,2025-05-04,duplicate,1
INV-21200,V-006,GlobalParts Co,industrial,PO-15826,52980.46,53168.24,52980.46,0.35,28,0,1,2025-07-21,none,0
INV-21430,V-008,TechServe Inc,IT,PO-44404,45644.98,45280.2,45644.98,-0.8,30,0,1,2024-07-26,none,0
INV-37215,V-004,OfficeMax,stationery,PO-23529,2177.71,2229.71,2177.71,2.39,26,0,1,2024-11-03,none,0
INV-33065,V-008,TechServe Inc,IT,PO-18738,45059.84,45465.68,45059.84,0.9,34,0,1,2024-06-01,none,0
INV-23216,V-007,SafetyFirst Ltd,safety,PO-28198,8658.37,8426.33,8658.37,-2.68,29,0,1,2025-06-24,none,0
INV-99563,V-009,CleanCo Services,facilities,PO-17983,6141.25,6094.28,6141.25,-0.76,27,0,1,2024-06-21,none,0
INV-2800,V-005,FastTech Solutions,IT,PO-54993,27755.37,27207.09,27755.37,-1.98,26,0,1,2024-04-15,none,0
INV-71834,V-NEW-014,NewVendor Corp 14,industrial,PO-90529,93653.86,89070.17,83130.07,-4.89,4,1,1,2026-01-30,new_vendor_risk,1
INV-30840,V-002,BioTech Equipment Ltd,medical,PO-77733,184042.87,186513.55,184042.87,1.34,38,0,1,2025-10-10,none,0
INV-44630,V-008,TechServe Inc,IT,PO-96964,49131.16,50073.29,49131.16,1.92,32,0,1,2026-01-20,none,0
INV-34259,V-008,TechServe Inc,IT,PO-13604,40763.39,41442.57,40763.39,1.67,36,0,1,2025-07-24,none,0
INV-26652,V-008,TechServe Inc,IT,PO-30280,46020.51,45392.42,46020.51,-1.36,26,0,1,2025-09-13,none,0
INV-39407,V-005,FastTech Solutions,IT,PO-84400,26161.65,26704.52,26161.65,2.08,37,0,1,2025-04-20,none,0
INV-67327,V-002,BioTech Equipment Ltd,medical,PO-14925,169141.36,269562.1,169141.36,59.37,34,0,0,2024-07-23,overbilling,1
INV-91230,V-007,SafetyFirst Ltd,safety,PO-96416,8212.12,8197.43,0.0,-0.18,29,0,0,2024-10-15,phantom_delivery,1
INV-22854,V-010,ProMed Devices,medical,PO-62533,87452.86,87585.19,0.0,0.15,27,0,0,2024-06-11,phantom_delivery,1
INV-39770,V-007,SafetyFirst Ltd,safety,PO-58434,9030.08,8947.65,9030.08,-0.91,27,0,1,2024-04-03,none,0
INV-66257,V-007,SafetyFirst Ltd,safety,PO-38155,8260.74,8271.31,0.0,0.13,23,0,0,2024-07-20,phantom_delivery,1
INV-62581,V-010,ProMed Devices,medical,PO-68921,88706.25,90869.84,88706.25,2.44,26,0,1,2025-07-28,none,0
INV-63973,V-010,ProMed Devices,medical,PO-32349,97047.29,95855.36,97047.29,-1.23,23,0,1,2024-10-06,none,0
INV-99789,V-008,TechServe Inc,IT,PO-80675,41563.46,42504.39,41563.46,2.26,36,0,1,2024-04-29,none,0
INV-7673,V-002,BioTech Equipment Ltd,medical,PO-65418,170108.76,170316.82,170108.76,0.12,34,0,1,2025-05-11,none,0
INV-49952,V-005,FastTech Solutions,IT,PO-13103,29004.91,28919.97,29004.91,-0.29,27,0,1,2025-05-01,none,0
INV-33976,V-002,BioTech Equipment Ltd,medical,PO-92460,165066.49,163184.73,165066.49,-1.14,37,0,1,2025-06-25,none,0
INV-96117,V-004,OfficeMax,stationery,PO-39474,1936.18,1993.28,0.0,2.95,23,0,0,2025-08-06,phantom_delivery,1
INV-66961,V-008,TechServe Inc,IT,PO-52716,45309.15,44070.66,45309.15,-2.73,33,0,1,2025-04-17,none,0
INV-10211,V-001,Apex Supplies Ltd,industrial,PO-46353,36481.67,37438.55,36481.67,2.62,38,0,1,2025-12-06,none,0
INV-1557,V-004,OfficeMax,stationery,PO-86020,2103.6,3088.16,2103.6,46.8,31,0,0,2025-10-31,overbilling,1
INV-40843,V-001,Apex Supplies Ltd,industrial,PO-43012,33343.41,34292.09,33343.41,2.85,30,0,1,2024-12-15,none,0
INV-26546,V-004,OfficeMax,stationery,PO-50635,2153.96,2191.29,2153.96,1.73,27,0,1,2024-12-13,none,0
INV-63301,V-009,CleanCo Services,facilities,PO-46882,5972.19,6026.37,5972.19,0.91,32,0,1,2026-03-01,none,0
INV-9669,V-002,BioTech Equipment Ltd,medical,PO-98396,167129.84,165588.42,167129.84,-0.92,30,0,1,2024-12-01,none,0
INV-91680,V-010,ProMed Devices,medical,PO-16241,90536.1,91620.69,90536.1,1.2,44,0,1,2025-06-14,none,0
INV-48999,V-001,Apex Supplies Ltd,industrial,PO-50648,37590.79,36989.75009897279,37590.79,-1.6,29,0,1,2025-10-03,none,0
INV-94936,V-002,BioTech Equipment Ltd,medical,PO-87373,164015.87,167820.89,164015.87,2.32,34,0,1,2024-09-06,none,0
